GEOid,GEOid2,GEOdisplay_label,HD01_S076,HD02_S076,HD01_S077,HD02_S077,HD01_S078,HD02_S078,HD01_S079,HD02_S079,HD01_S080,HD02_S080,HD01_S081,HD02_S081,HD01_S082,HD02_S082,HD01_S083,HD02_S083,HD01_S084,HD02_S084,HD01_S085,HD02_S085,HD01_S086,HD02_S086,HD01_S087,HD02_S087,HD01_S088,HD02_S088,HD01_S089,HD02_S089,HD01_S090,HD02_S090,HD01_S091,HD02_S091,HD01_S092,HD02_S092,HD01_S093,HD02_S093,HD01_S094,HD02_S094,HD01_S095,HD02_S095,HD01_S096,HD02_S096,HD01_S097,HD02_S097,HD01_S098,HD02_S098,HD01_S099,HD02_S099,HD01_S100,HD02_S100,HD01_S101,HD02_S101,HD01_S102,HD02_S102,HD01_S103,HD02_S103,HD01_S104,HD02_S104,HD01_S105,HD02_S105,HD01_S106,HD02_S106,HD01_S107,HD02_S107,HD01_S108,HD02_S108,HD01_S109,HD02_S109,HD01_S110,HD02_S110,HD01_S111,HD02_S111,HD01_S112,HD02_S112,HD01_S113,HD02_S113,HD01_S114,HD02_S114,HD01_S115,HD02_S115,HD01_S116,HD02_S116,HD01_S117,HD02_S117,HD01_S118,HD02_S118,HD01_S119,HD02_S119,HD01_S120,HD02_S120,HD01_S121,HD02_S121,HD01_S122,HD02_S122,HD01_S123,HD02_S123,HD01_S124,HD02_S124,HD01_S125,HD02_S125,HD01_S126,HD02_S126,HD01_S127,HD02_S127,HD01_S128,HD02_S128,HD01_S129,HD02_S129
1400000US36047102600,36047102600,"Census Tract 1026, Kings County, New York",2771,100.0,2725,98.3,110,4.0,2511,90.6,7,0.3,40,1.4,6,0.2,18,0.6,0,0.0,0,0.0,0,0.0,0,0.0,16,0.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,57,2.1,46,1.7,0,0.0,0,0.0,11,0.4,3,0.1,129,4.7,2554,92.2,20,0.7,51,1.8,2,0.1,68,2.5,2771,100.0,138,5.0,4,0.1,48,1.7,10,0.4,76,2.7,2633,95.0,2771,100.0,138,5.0,11,0.4,75,2.7,0,0.0,0,0.0,0,0.0,45,1.6,7,0.3,2633,95.0,99,3.6,2436,87.9,7,0.3,40,1.4,0,0.0,12,0.4,39,1.4
1400000US36047102800,36047102800,"Census Tract 1028, Kings County, New York",1579,100.0,1542,97.7,90,5.7,1352,85.6,1,0.1,72,4.6,2,0.1,37,2.3,27,1.7,0,0.0,0,0.0,0,0.0,6,0.4,2,0.1,1,0.1,0,0.0,0,0.0,1,0.1,25,1.6,37,2.3,0,0.0,0,0.0,16,1.0,0,0.0,111,7.0,1388,87.9,7,0.4,79,5.0,8,0.5,31,2.0,1579,100.0,149,9.4,1,0.1,52,3.3,5,0.3,91,5.8,1430,90.6,1579,100.0,149,9.4,31,2.0,81,5.1,0,0.0,0,0.0,0,0.0,25,1.6,12,0.8,1430,90.6,59,3.7,1271,80.5,1,0.1,72,4.6,2,0.1,0,0.0,25,1.6
1400000US36047103400,36047103400,"Census Tract 1034, Kings County, New York",3918,100.0,3792,96.8,605,15.4,2852,72.8,45,1.1,7,0.2,0,0.0,4,0.1,3,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,283,7.2,126,3.2,2,0.1,0,0.0,27,0.7,19,0.5,657,16.8,2949,75.3,89,2.3,23,0.6,3,0.1,337,8.6,3918,100.0,919,23.5,22,0.6,613,15.6,18,0.5,266,6.8,2999,76.5,3918,100.0,919,23.5,292,7.5,259,6.6,21,0.5,0,0.0,0,0.0,275,7.0,72,1.8,2999,76.5,313,8.0,2593,66.2,24,0.6,7,0.2,0,0.0,8,0.2,54,1.4
1400000US36047105801,36047105801,"Census Tract 1058.01, Kings County, New York",6928,100.0,6715,96.9,2229,32.2,3829,55.3,18,0.3,232,3.3,25,0.4,109,1.6,9,0.1,0,0.0,38,0.5,0,0.0,51,0.7,2,0.0,1,0.0,0,0.0,0,0.0,1,0.0,405,5.8,213,3.1,5,0.1,10,0.1,43,0.6,44,0.6,2356,34.0,3965,57.2,67,1.0,270,3.9,9,0.1,496,7.2,6928,100.0,1265,18.3,14,0.2,835,12.1,19,0.3,397,5.7,5663,81.7,6928,100.0,1265,18.3,463,6.7,304,4.4,9,0.1,0,0.0,0,0.0,382,5.5,107,1.5,5663,81.7,1766,25.5,3525,50.9,9,0.1,232,3.3,2,0.0,23,0.3,106,1.5
1400000US36047105804,36047105804,"Census Tract 1058.04, Kings County, New York",6426,100.0,6260,97.4,1966,30.6,3780,58.8,36,0.6,159,2.5,32,0.5,72,1.1,4,0.1,2,0.0,25,0.4,2,0.0,22,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,319,5.0,166,2.6,5,0.1,5,0.1,25,0.4,23,0.4,2040,31.7,3905,60.8,85,1.3,181,2.8,4,0.1,395,6.1,6426,100.0,1119,17.4,11,0.2,661,10.3,40,0.6,407,6.3,5307,82.6,6426,100.0,1119,17.4,439,6.8,269,4.2,16,0.2,2,0.0,0,0.0,305,4.7,88,1.4,5307,82.6,1527,23.8,3511,54.6,20,0.3,157,2.4,0,0.0,14,0.2,78,1.2
1400000US36047107000,36047107000,"Census Tract 1070, Kings County, New York",322,100.0,316,98.1,11,3.4,293,91.0,3,0.9,1,0.3,0,0.0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,2.5,6,1.9,0,0.0,0,0.0,1,0.3,1,0.3,13,4.0,298,92.5,3,0.9,1,0.3,0,0.0,13,4.0,322,100.0,47,14.6,0,0.0,14,4.3,0,0.0,33,10.2,275,85.4,322,100.0,47,14.6,9,2.8,23,7.1,3,0.9,0,0.0,0,0.0,8,2.5,4,1.2,275,85.4,2,0.6,270,83.9,0,0.0,1,0.3,0,0.0,0,0.0,2,0.6
1400000US36047107800,36047107800,"Census Tract 1078, Kings County, New York",3849,100.0,3768,97.9,122,3.2,3557,92.4,10,0.3,12,0.3,2,0.1,3,0.1,3,0.1,0,0.0,3,0.1,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,67,1.7,81,2.1,0,0.0,0,0.0,23,0.6,5,0.1,153,4.0,3631,94.3,36,0.9,21,0.5,1,0.0,91,2.4,3849,100.0,297,7.7,2,0.1,105,2.7,10,0.3,180,4.7,3552,92.3,3849,100.0,297,7.7,56,1.5,163,4.2,2,0.1,0,0.0,0,0.0,52,1.4,24,0.6,3552,92.3,66,1.7,3394,88.2,8,0.2,12,0.3,0,0.0,15,0.4,57,1.5
1400000US36047109800,36047109800,"Census Tract 1098, Kings County, New York",1917,100.0,1868,97.4,155,8.1,1578,82.3,6,0.3,40,2.1,5,0.3,31,1.6,3,0.2,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,89,4.6,49,2.6,0,0.0,0,0.0,5,0.3,6,0.3,169,8.8,1617,84.4,10,0.5,52,2.7,5,0.3,116,6.1,1917,100.0,257,13.4,11,0.6,158,8.2,0,0.0,88,4.6,1660,86.6,1917,100.0,257,13.4,89,4.6,54,2.8,4,0.2,3,0.2,0,0.0,86,4.5,21,1.1,1660,86.6,66,3.4,1524,79.5,2,0.1,37,1.9,0,0.0,3,0.2,28,1.5
1400000US36047110400,36047110400,"Census Tract 1104, Kings County, New York",4358,100.0,4263,97.8,277,6.4,3704,85.0,27,0.6,8,0.2,6,0.1,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,1,0.0,2,0.0,0,0.0,0,0.0,0,0.0,2,0.0,245,5.6,95,2.2,2,0.0,0,0.0,23,0.5,23,0.5,338,7.8,3772,86.6,58,1.3,10,0.2,4,0.1,288,6.6,4358,100.0,731,16.8,20,0.5,379,8.7,23,0.5,309,7.1,3627,83.2,4358,100.0,731,16.8,218,5.0,234,5.4,9,0.2,0,0.0,2,0.0,218,5.0,50,1.1,3627,83.2,59,1.4,3470,79.6,18,0.4,8,0.2,0,0.0,27,0.6,45,1.0
1400000US36047110600,36047110600,"Census Tract 1106, Kings County, New York",4311,100.0,4173,96.8,267,6.2,3468,80.4,41,1.0,22,0.5,4,0.1,4,0.1,0,0.0,0,0.0,0,0.0,0,0.0,14,0.3,9,0.2,3,0.1,0,0.0,0,0.0,6,0.1,366,8.5,138,3.2,1,0.0,2,0.0,9,0.2,24,0.6,309,7.2,3563,82.6,93,2.2,43,1.0,14,0.3,441,10.2,4311,100.0,1026,23.8,25,0.6,539,12.5,13,0.3,449,10.4,3285,76.2,4311,100.0,1026,23.8,232,5.4,318,7.4,17,0.4,0,0.0,8,0.2,361,8.4,90,2.1,3285,76.2,35,0.8,3150,73.1,24,0.6,22,0.5,1,0.0,5,0.1,48,1.1
1400000US36047111000,36047111000,"Census Tract 1110, Kings County, New York",3216,100.0,3123,97.1,253,7.9,2611,81.2,28,0.9,8,0.2,0,0.0,8,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,223,6.9,93,2.9,1,0.0,0,0.0,18,0.6,9,0.3,285,8.9,2685,83.5,62,1.9,12,0.4,6,0.2,267,8.3,3216,100.0,731,22.7,10,0.3,410,12.7,17,0.5,294,9.1,2485,77.3,3216,100.0,731,22.7,232,7.2,209,6.5,16,0.5,1,0.0,0,0.0,214,6.7,59,1.8,2485,77.3,21,0.7,2402,74.7,12,0.4,7,0.2,0,0.0,9,0.3,34,1.1
1400000US36047111600,36047111600,"Census Tract 1116, Kings County, New York",3484,100.0,3404,97.7,239,6.9,2870,82.4,30,0.9,28,0.8,11,0.3,5,0.1,4,0.1,0,0.0,0,0.0,0,0.0,8,0.2,2,0.1,0,0.0,2,0.1,0,0.0,0,0.0,235,6.7,80,2.3,2,0.1,0,0.0,13,0.4,19,0.5,282,8.1,2927,84.0,55,1.6,31,0.9,4,0.1,274,7.9,3484,100.0,672,19.3,19,0.5,256,7.3,17,0.5,380,10.9,2812,80.7,3484,100.0,672,19.3,199,5.7,185,5.3,16,0.5,0,0.0,0,0.0,227,6.5,45,1.3,2812,80.7,40,1.1,2685,77.1,14,0.4,28,0.8,2,0.1,8,0.2,35,1.0
1400000US36047111800,36047111800,"Census Tract 1118, Kings County, New York",3053,100.0,2968,97.2,305,10.0,2344,76.8,7,0.2,15,0.5,6,0.2,4,0.1,3,0.1,0,0.0,0,0.0,0,0.0,2,0.1,8,0.3,0,0.0,0,0.0,0,0.0,8,0.3,289,9.5,85,2.8,0,0.0,1,0.0,14,0.5,14,0.5,342,11.2,2406,78.8,16,0.5,27,0.9,22,0.7,338,11.1,3053,100.0,772,25.3,29,0.9,414,13.6,6,0.2,323,10.6,2281,74.7,3053,100.0,772,25.3,268,8.8,156,5.1,3,0.1,2,0.1,0,0.0,273,8.9,70,2.3,2281,74.7,37,1.2,2188,71.7,4,0.1,13,0.4,8,0.3,16,0.5,15,0.5
1400000US36047112000,36047112000,"Census Tract 1120, Kings County, New York",3155,100.0,3008,95.3,275,8.7,2167,68.7,42,1.3,39,1.2,10,0.3,18,0.6,0,0.0,2,0.1,1,0.0,2,0.1,6,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,485,15.4,147,4.7,0,0.0,2,0.1,15,0.5,41,1.3,340,10.8,2259,71.6,61,1.9,55,1.7,9,0.3,586,18.6,3155,100.0,1051,33.3,21,0.7,285,9.0,14,0.4,731,23.2,2104,66.7,3155,100.0,1051,33.3,243,7.7,193,6.1,29,0.9,1,0.0,0,0.0,473,15.0,112,3.5,2104,66.7,32,1.0,1974,62.6,13,0.4,38,1.2,0,0.0,12,0.4,35,1.1
1400000US36047112200,36047112200,"Census Tract 1122, Kings County, New York",3371,100.0,3294,97.7,212,6.3,2793,82.9,16,0.5,10,0.3,2,0.1,5,0.1,0,0.0,0,0.0,0,0.0,0,0.0,3,0.1,2,0.1,0,0.0,0,0.0,2,0.1,0,0.0,261,7.7,77,2.3,0,0.0,8,0.2,16,0.5,10,0.3,247,7.3,2850,84.5,25,0.7,21,0.6,7,0.2,299,8.9,3371,100.0,669,19.8,26,0.8,298,8.8,8,0.2,337,10.0,2702,80.2,3371,100.0,669,19.8,180,5.3,203,6.0,3,0.1,0,0.0,0,0.0,254,7.5,29,0.9,2702,80.2,32,0.9,2590,76.8,13,0.4,10,0.3,2,0.1,7,0.2,48,1.4
1400000US36047112400,36047112400,"Census Tract 1124, Kings County, New York",3416,100.0,3319,97.2,165,4.8,2884,84.4,13,0.4,2,0.1,0,0.0,0,0.0,2,0.1,0,0.0,0,0.0,0,0.0,0,0.0,2,0.1,1,0.0,0,0.0,0,0.0,1,0.0,253,7.4,97,2.8,0,0.0,4,0.1,16,0.5,21,0.6,211,6.2,2956,86.5,25,0.7,15,0.4,11,0.3,300,8.8,3416,100.0,623,18.2,21,0.6,244,7.1,18,0.5,340,10.0,2793,81.8,3416,100.0,623,18.2,148,4.3,166,4.9,6,0.2,2,0.1,1,0.0,241,7.1,59,1.7,2793,81.8,17,0.5,2718,79.6,7,0.2,0,0.0,1,0.0,12,0.4,38,1.1
1400000US36047112600,36047112600,"Census Tract 1126, Kings County, New York",3783,100.0,3679,97.3,285,7.5,2984,78.9,21,0.6,13,0.3,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.1,7,0.2,6,0.2,0,0.0,4,0.1,0,0.0,2,0.1,370,9.8,104,2.7,1,0.0,0,0.0,4,0.1,18,0.5,314,8.3,3057,80.8,45,1.2,20,0.5,20,0.5,446,11.8,3783,100.0,927,24.5,35,0.9,452,11.9,18,0.5,422,11.2,2856,75.5,3783,100.0,927,24.5,239,6.3,255,6.7,16,0.4,1,0.0,1,0.0,353,9.3,62,1.6,2856,75.5,46,1.2,2729,72.1,5,0.1,12,0.3,5,0.1,17,0.4,42,1.1
1400000US36047112800,36047112800,"Census Tract 1128, Kings County, New York",3822,100.0,3726,97.5,299,7.8,3119,81.6,17,0.4,13,0.3,0,0.0,11,0.3,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,278,7.3,96,2.5,0,0.0,0,0.0,6,0.2,27,0.7,337,8.8,3186,83.4,33,0.9,17,0.4,14,0.4,344,9.0,3822,100.0,817,21.4,22,0.6,326,8.5,8,0.2,461,12.1,3005,78.6,3822,100.0,817,21.4,253,6.6,223,5.8,14,0.4,0,0.0,0,0.0,271,7.1,56,1.5,3005,78.6,46,1.2,2896,75.8,3,0.1,13,0.3,0,0.0,7,0.2,40,1.0
1400000US36047113000,36047113000,"Census Tract 1130, Kings County, New York",3891,100.0,3716,95.5,169,4.3,3191,82.0,46,1.2,11,0.3,4,0.1,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,6,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,299,7.7,175,4.5,1,0.0,0,0.0,17,0.4,29,0.7,221,5.7,3319,85.3,97,2.5,23,0.6,10,0.3,401,10.3,3891,100.0,839,21.6,18,0.5,311,8.0,19,0.5,491,12.6,3052,78.4,3891,100.0,839,21.6,155,4.0,253,6.5,33,0.8,6,0.2,0,0.0,271,7.0,121,3.1,3052,78.4,14,0.4,2938,75.5,13,0.3,5,0.1,0,0.0,28,0.7,54,1.4
1400000US36047113200,36047113200,"Census Tract 1132, Kings County, New York",1937,100.0,1878,97.0,79,4.1,1664,85.9,4,0.2,17,0.9,11,0.6,3,0.2,1,0.1,1,0.1,0,0.0,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,114,5.9,59,3.0,3,0.2,0,0.0,0,0.0,11,0.6,93,4.8,1702,87.9,28,1.4,27,1.4,2,0.1,144,7.4,1937,100.0,343,17.7,20,1.0,120,6.2,2,0.1,201,10.4,1594,82.3,1937,100.0,343,17.7,75,3.9,110,5.7,3,0.2,4,0.2,0,0.0,109,5.6,42,2.2,1594,82.3,4,0.2,1554,80.2,1,0.1,13,0.7,0,0.0,5,0.3,17,0.9
1400000US36047113400,36047113400,"Census Tract 1134, Kings County, New York",2838,100.0,2737,96.4,302,10.6,2067,72.8,44,1.6,20,0.7,5,0.2,5,0.2,7,0.2,0,0.0,2,0.1,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,304,10.7,101,3.6,2,0.1,1,0.0,16,0.6,29,1.0,352,12.4,2132,75.1,61,2.1,30,1.1,2,0.1,364,12.8,2838,100.0,951,33.5,64,2.3,475,16.7,17,0.6,395,13.9,1887,66.5,2838,100.0,951,33.5,276,9.7,278,9.8,34,1.2,0,0.0,0,0.0,296,10.4,67,2.4,1887,66.5,26,0.9,1789,63.0,10,0.4,20,0.7,0,0.0,8,0.3,34,1.2
1400000US36047114201,36047114201,"Census Tract 1142.01, Kings County, New York",1578,100.0,1488,94.3,432,27.4,566,35.9,23,1.5,23,1.5,14,0.9,9,0.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,0,0.0,0,0.0,0,0.0,1,0.1,443,28.1,90,5.7,3,0.2,1,0.1,8,0.5,37,2.3,494,31.3,609,38.6,32,2.0,41,2.6,5,0.3,501,31.7,1578,100.0,1058,67.0,31,2.0,365,23.1,13,0.8,649,41.1,520,33.0,1578,100.0,1058,67.0,404,25.6,140,8.9,8,0.5,3,0.2,1,0.1,432,27.4,70,4.4,520,33.0,28,1.8,426,27.0,15,1.0,20,1.3,0,0.0,11,0.7,20,1.3
1400000US36047114202,36047114202,"Census Tract 1142.02, Kings County, New York",2766,100.0,2606,94.2,567,20.5,1114,40.3,46,1.7,43,1.6,41,1.5,0,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,4,0.1,0,0.0,0,0.0,0,0.0,4,0.1,832,30.1,160,5.8,1,0.0,6,0.2,16,0.6,61,2.2,657,23.8,1186,42.9,58,2.1,70,2.5,15,0.5,951,34.4,2766,100.0,1653,59.8,50,1.8,538,19.5,13,0.5,1052,38.0,1113,40.2,2766,100.0,1653,59.8,504,18.2,186,6.7,32,1.2,1,0.0,4,0.1,814,29.4,112,4.0,1113,40.2,63,2.3,928,33.6,14,0.5,42,1.5,0,0.0,18,0.7,48,1.7
1400000US36047114400,36047114400,"Census Tract 1144, Kings County, New York",2403,100.0,2310,96.1,294,12.2,1512,62.9,23,1.0,38,1.6,9,0.4,6,0.2,1,0.0,0,0.0,1,0.0,0,0.0,21,0.9,8,0.3,0,0.0,8,0.3,0,0.0,0,0.0,435,18.1,93,3.9,2,0.1,0,0.0,13,0.5,15,0.6,328,13.6,1567,65.2,43,1.8,56,2.3,26,1.1,484,20.1,2403,100.0,906,37.7,40,1.7,447,18.6,9,0.4,410,17.1,1497,62.3,2403,100.0,906,37.7,252,10.5,158,6.6,15,0.6,0,0.0,0,0.0,417,17.4,64,2.7,1497,62.3,42,1.7,1354,56.3,8,0.3,38,1.6,8,0.3,18,0.7,29,1.2
1400000US36047114600,36047114600,"Census Tract 1146, Kings County, New York",2998,100.0,2772,92.5,660,22.0,1036,34.6,29,1.0,139,4.6,94,3.1,29,1.0,0,0.0,2,0.1,2,0.1,0,0.0,12,0.4,6,0.2,0,0.0,0,0.0,0,0.0,6,0.2,902,30.1,226,7.5,6,0.2,2,0.1,54,1.8,85,2.8,815,27.2,1139,38.0,67,2.2,167,5.6,18,0.6,1031,34.4,2998,100.0,1877,62.6,52,1.7,550,18.3,11,0.4,1264,42.2,1121,37.4,2998,100.0,1877,62.6,610,20.3,201,6.7,20,0.7,1,0.0,5,0.2,871,29.1,169,5.6,1121,37.4,50,1.7,835,27.9,9,0.3,138,4.6,1,0.0,31,1.0,57,1.9
1400000US36047115000,36047115000,"Census Tract 1150, Kings County, New York",2595,100.0,2479,95.5,343,13.2,1501,57.8,26,1.0,28,1.1,19,0.7,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,0.3,7,0.3,0,0.0,0,0.0,0,0.0,7,0.3,574,22.1,116,4.5,8,0.3,2,0.1,12,0.5,13,0.5,393,15.1,1576,60.7,62,2.4,49,1.9,10,0.4,638,24.6,2595,100.0,1144,44.1,90,3.5,484,18.7,9,0.3,561,21.6,1451,55.9,2595,100.0,1144,44.1,316,12.2,171,6.6,20,0.8,0,0.0,7,0.3,556,21.4,74,2.9,1451,55.9,27,1.0,1330,51.3,6,0.2,28,1.1,0,0.0,18,0.7,42,1.6
1400000US36047115200,36047115200,"Census Tract 1152, Kings County, New York",3094,100.0,2981,96.3,258,8.3,2113,68.3,36,1.2,55,1.8,6,0.2,8,0.3,3,0.1,0,0.0,0,0.0,0,0.0,38,1.2,3,0.1,0,0.0,3,0.1,0,0.0,0,0.0,516,16.7,113,3.7,0,0.0,8,0.3,27,0.9,19,0.6,318,10.3,2187,70.7,61,2.0,69,2.2,19,0.6,561,18.1,3094,100.0,971,31.4,67,2.2,414,13.4,13,0.4,477,15.4,2123,68.6,3094,100.0,971,31.4,235,7.6,140,4.5,20,0.6,0,0.0,0,0.0,503,16.3,73,2.4,2123,68.6,23,0.7,1973,63.8,16,0.5,55,1.8,3,0.1,13,0.4,40,1.3
1400000US36047115600,36047115600,"Census Tract 1156, Kings County, New York",4315,100.0,4143,96.0,472,10.9,2932,67.9,44,1.0,57,1.3,22,0.5,26,0.6,3,0.1,0,0.0,0,0.0,0,0.0,6,0.1,7,0.2,0,0.0,0,0.0,0,0.0,7,0.2,631,14.6,172,4.0,3,0.1,3,0.1,12,0.3,48,1.1,545,12.6,3029,70.2,81,1.9,75,1.7,30,0.7,747,17.3,4315,100.0,1546,35.8,46,1.1,741,17.2,16,0.4,743,17.2,2769,64.2,4315,100.0,1546,35.8,424,9.8,328,7.6,37,0.9,4,0.1,7,0.2,617,14.3,129,3.0,2769,64.2,48,1.1,2604,60.3,7,0.2,53,1.2,0,0.0,14,0.3,43,1.0
1400000US36047115800,36047115800,"Census Tract 1158, Kings County, New York",2983,100.0,2908,97.5,270,9.1,2268,76.0,20,0.7,12,0.4,1,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,10,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,338,11.3,75,2.5,0,0.0,1,0.0,10,0.3,22,0.7,309,10.4,2316,77.6,33,1.1,25,0.8,11,0.4,375,12.6,2983,100.0,847,28.4,29,1.0,370,12.4,14,0.5,434,14.5,2136,71.6,2983,100.0,847,28.4,250,8.4,210,7.0,17,0.6,2,0.1,0,0.0,320,10.7,48,1.6,2136,71.6,20,0.7,2058,69.0,3,0.1,10,0.3,0,0.0,18,0.6,27,0.9
1400000US36047116000,36047116000,"Census Tract 1160, Kings County, New York",2543,100.0,2459,96.7,217,8.5,1902,74.8,4,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.1,0,0.0,0,0.0,0,0.0,3,0.1,333,13.1,84,3.3,0,0.0,0,0.0,11,0.4,12,0.5,253,9.9,1956,76.9,29,1.1,8,0.3,23,0.9,376,14.8,2543,100.0,746,29.3,20,0.8,401,15.8,3,0.1,322,12.7,1797,70.7,2543,100.0,746,29.3,200,7.9,172,6.8,2,0.1,0,0.0,2,0.1,322,12.7,48,1.9,1797,70.7,17,0.7,1730,68.0,2,0.1,0,0.0,1,0.0,11,0.4,36,1.4
1400000US36047116200,36047116200,"Census Tract 1162, Kings County, New York",2157,100.0,2064,95.7,99,4.6,1752,81.2,17,0.8,2,0.1,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,9,0.4,6,0.3,0,0.0,3,0.1,0,0.0,185,8.6,93,4.3,0,0.0,0,0.0,8,0.4,10,0.5,124,5.7,1831,84.9,52,2.4,7,0.3,20,0.9,223,10.3,2157,100.0,411,19.1,3,0.1,155,7.2,17,0.8,236,10.9,1746,80.9,2157,100.0,411,19.1,87,4.0,82,3.8,9,0.4,0,0.0,5,0.2,180,8.3,48,2.2,1746,80.9,12,0.6,1670,77.4,8,0.4,2,0.1,4,0.2,5,0.2,45,2.1
1400000US36047116400,36047116400,"Census Tract 1164, Kings County, New York",2921,100.0,2828,96.8,196,6.7,2158,73.9,27,0.9,48,1.6,28,1.0,9,0.3,2,0.1,0,0.0,0,0.0,0,0.0,9,0.3,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,398,13.6,93,3.2,3,0.1,0,0.0,46,1.6,22,0.8,267,9.1,2224,76.1,32,1.1,51,1.7,1,0.0,439,15.0,2921,100.0,853,29.2,22,0.8,248,8.5,12,0.4,571,19.5,2068,70.8,2921,100.0,853,29.2,186,6.4,221,7.6,25,0.9,2,0.1,0,0.0,356,12.2,63,2.2,2068,70.8,10,0.3,1937,66.3,2,0.1,46,1.6,1,0.0,42,1.4,30,1.0
1400000US36047116600,36047116600,"Census Tract 1166, Kings County, New York",2907,100.0,2775,95.5,315,10.8,1710,58.8,18,0.6,89,3.1,37,1.3,21,0.7,1,0.0,0,0.0,0,0.0,0,0.0,30,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,643,22.1,132,4.5,0,0.0,0,0.0,2,0.1,61,2.1,380,13.1,1764,60.7,36,1.2,99,3.4,17,0.6,749,25.8,2907,100.0,1220,42.0,27,0.9,435,15.0,13,0.4,745,25.6,1687,58.0,2907,100.0,1220,42.0,279,9.6,202,6.9,16,0.6,4,0.1,0,0.0,617,21.2,102,3.5,1687,58.0,36,1.2,1508,51.9,2,0.1,85,2.9,0,0.0,26,0.9,30,1.0
1400000US36047116800,36047116800,"Census Tract 1168, Kings County, New York",2057,100.0,1938,94.2,413,20.1,683,33.2,22,1.1,84,4.1,45,2.2,7,0.3,4,0.2,1,0.0,1,0.0,9,0.4,17,0.8,4,0.2,0,0.0,0,0.0,0,0.0,4,0.2,732,35.6,119,5.8,7,0.3,0,0.0,10,0.5,31,1.5,464,22.6,738,35.9,48,2.3,109,5.3,11,0.5,811,39.4,2057,100.0,1249,60.7,139,6.8,394,19.2,3,0.1,713,34.7,808,39.3,2057,100.0,1249,60.7,377,18.3,114,5.5,10,0.5,2,0.1,4,0.2,668,32.5,74,3.6,808,39.3,36,1.8,569,27.7,12,0.6,82,4.0,0,0.0,64,3.1,45,2.2
1400000US36047117000,36047117000,"Census Tract 1170, Kings County, New York",1880,100.0,1725,91.8,364,19.4,552,29.4,29,1.5,146,7.8,122,6.5,8,0.4,0,0.0,0,0.0,0,0.0,9,0.5,7,0.4,3,0.2,0,0.0,0,0.0,0,0.0,3,0.2,631,33.6,155,8.2,1,0.1,0,0.0,22,1.2,41,2.2,438,23.3,633,33.7,48,2.6,175,9.3,19,1.0,744,39.6,1880,100.0,1224,65.1,96,5.1,381,20.3,4,0.2,743,39.5,656,34.9,1880,100.0,1224,65.1,332,17.7,169,9.0,14,0.7,8,0.4,0,0.0,583,31.0,118,6.3,656,34.9,32,1.7,383,20.4,15,0.8,138,7.3,3,0.2,48,2.6,37,2.0
1400000US36047117201,36047117201,"Census Tract 1172.01, Kings County, New York",2713,100.0,2527,93.1,651,24.0,635,23.4,36,1.3,116,4.3,60,2.2,18,0.7,12,0.4,0,0.0,0,0.0,2,0.1,24,0.9,2,0.1,1,0.0,0,0.0,0,0.0,1,0.0,1087,40.1,186,6.9,0,0.0,2,0.1,24,0.9,86,3.2,769,28.3,711,26.2,68,2.5,141,5.2,5,0.2,1213,44.7,2713,100.0,1897,69.9,131,4.8,484,17.8,13,0.5,1269,46.8,816,30.1,2713,100.0,1897,69.9,574,21.2,142,5.2,33,1.2,12,0.4,1,0.0,989,36.5,146,5.4,816,30.1,77,2.8,493,18.2,3,0.1,104,3.8,1,0.0,98,3.6,40,1.5
